Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numentaTM,reward_low_FN_rate,realTraffic/speed_6005.csv,0.49424913259099995,0.2926220017559382,4,1881,5,235,2125
numentaTM,reward_low_FN_rate,realTraffic/speed_7578.csv,0.49424913259099995,3.2384337205003875,6,839,3,110,958
numentaTM,reward_low_FN_rate,realTraffic/speed_t4013.csv,0.49424913259099995,1.9846249146536796,9,1871,0,241,2121
numentaTM,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.49424913259099995,-0.5181860196743484,2,1875,1,247,2125
numentaTM,reward_low_FN_rate,realTraffic/TravelTime_451.csv,0.49424913259099995,-2.0,0,1621,0,217,1838
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.49424913259099995,0.10317432012835548,10,13556,8,1578,15152
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,0.49424913259099995,-2.8539571446632515,7,13495,6,1573,15081
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.49424913259099995,-0.276424440497927,5,13559,0,1588,15152
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,0.49424913259099995,2.379692574960263,8,13574,3,1518,15103
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,0.49424913259099995,1.5004822217234075,3,13499,2,1579,15083
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,0.49424913259099995,-1.2601961746978674,8,13650,10,1424,15092
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,0.49424913259099995,-1.3222597515905636,6,13524,29,1584,15143
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,0.49424913259099995,2.3539022048077136,5,13511,3,1582,15101
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,0.49424913259099995,-0.08769107627277828,10,13511,9,1578,15108
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_UPS.csv,0.49424913259099995,0.09900210960210609,24,13518,13,1561,15116
Totals,,,,9.718443289331042,305,299141,206,33190,332842
